user_id,created_at,screen_name,name,text,lang,description,followers_count,gender,state,depressed,keyword
x1374389247575126019,2021-04-15T23:37:39Z,Righthandgayrp1,Right Hand Man,Right sat down in the lounge room laying on the couch. He grips his hair growling loudly. Why can’t he tell them? It’s so hard and he’s afraid of what they would think. Where was his bois? He feel like he could burst from anxiety. (@Burt74765942 ),en,“Ello’ the name is Right.” Rp account Is the Right hand to Reginald VERY strong Has anger issues Can be overprotective of someone he cares about ((N)SFW),65,male,Indiana,1,1
x1357629113859780608,2021-04-16T01:04:25Z,BernieMOON7,Bernie Mbou,@arrchitt_ Remember my son depression at 12 years and sainting and his penis growing at alarming rate and changing and his behaviour all very clever designing computer complete asking for £800 to build it and see him now no interest with world help and remember his sainting,en,NA,89,male,California,1,1
x1098921326507507712,2021-04-16T00:30:33Z,2mimikyute4u,🦇🍝upsetti spaghetti🍝🦇,thinking about shaving my head again just so it is less obvious when I'm too depressed to brush my hair lmao,en,"24; 💜 @blazesfw; they/ she, would fight a cop with you; none gender left beef 🏳️‍🌈",83,female,Texas,1,1
x876714345505333248,2021-04-16T01:32:25Z,aszleblanc,a,"I just wanna be okay but my anxiety's fucking me up &amp; I kept on pushing people away from me whenever I needed them most. I'm dead tired and nothing's helping me cope with how I feel rn, even my hobbies aren't helpful enough. I just don't feel the same as I truly am and it hurts.",en,y a g o,1058,female,New York,1,1
x115219576,2021-04-15T22:07:35Z,_1SpecialK,Assata taught Me 🌹,@cold_CASE_files My anxiety would be thru the roof 🥴,en,NA,449,female,Florida,1,1
x25368772,2021-04-15T20:45:05Z,ricenbakedbeans,Rutendo,I feel anxious,en,#BlackLivesMatter BLACK LIVES MATTER. #BlackLivesMatter BLACK LIVES MATTER. #BlackLivesMatter BLACK LIVES MATTER. #BlackLivesMatter BLACK LIVES MATTER.,406,male,Pennsylvania,0,1
x1107872114432987136,2021-04-17T03:48:25Z,bearlikebeard,BEAR 🐻,@laborgiant You will never get an impartial answer because of how Ween fans are (rabid). Just listen for yourself.,en,It's alright.,228,female,Maryland,1,0
x1356395613424910337,2021-04-15T23:43:53Z,inotheestallion,🍭,@zoroszns if anything its gon make me end my life,en,they / pi / he || power's bf (REAL) *erin*,141,female,California,1,1
x1255767391113564163,2021-04-16T03:36:18Z,ms_N_S_V,beingN,Bullyweed &amp; allies would not have executed this plan if they weren’t sure they had M Police on their side. They had that surety of Police endorsement of the suicide narrative and closing case as suicide. #JusticeForSushantSinghRajput Police Covered Up SSR Murder @DoPTGoI,en,🍀,309,female,Indiana,1,1
x1328821501500518414,2021-04-16T01:11:04Z,meowziIIa,check rts,"//hanging mention, suicide/KYS mention, wind archer hate
I GOT HIM https://t.co/fec1zfJZDn",en,🇲🇽🇹🇷🏳️‍⚧️🏳️‍🌈♡ asian mexican👶🏽 BLM before 1312,53,male,Colorado,0,1
x1352412146886389764,2021-04-17T03:48:12Z,blissedxAri,𝑛𝑖𝑐𝑜𝑙𝑎𝑠 ❀ 𝚙𝚘𝚜𝚒𝚝𝚒𝚘𝚗𝚜,@ghostinsafetys gretchen always the queen alongside with Inês Brasil,en,"𝚝𝚎𝚕𝚕 𝚖𝚎 𝚠𝚑𝚊𝚝'𝚜 𝚢𝚘𝚞𝚛 𝚖𝚘𝚝𝚒𝚟𝚎
                                                                 he/him ele/dele",161,female,Wyoming,0,0
x1382112582388027397,2021-04-15T20:17:48Z,Luke11890990,Luke,Depression sadness :C,en,idk,1,female,California,0,1
x164856046,2021-04-17T03:48:25Z,DaniDesk9,Dani,"@Reuters It seem like the Environment Minister is doing what he promissed, taking advantage of the pandemic to dismantlle the inspection structure and environmental legislation.

You can't trust him.

https://t.co/l1AK7TAZTe",en,NA,176,female,Maryland,0,0
x2573646062,2021-04-16T01:17:54Z,KyuboxIncubox,Kyubox Incubox,"@carlikun • School actively tried to protect the bullies instead, first by denying that any bullying was going on and then by saying that there was no proof that the bullying was the cause of suicide
• Tried to hide the identities of the bullies by saying they have futures to think about",en,"Kyubox is here and it's time to despair! Let's get feels over anime girls TOGETHER!

 [◕ ‿‿ ◕]",502,male,Texas,1,1
x785299194068078592,2021-04-17T03:48:41Z,SpookaDoncic,kai,@CJenkins_Wx it's true!,en,Robert Covington respecter | Officially endorsed by Joel Embiid | Temple '23 | he/him,858,female,Maryland,0,0
x1374712730565844994,2021-04-17T03:48:14Z,Nozo_jake,のぞみ　少し低浮上,"@0214pi_keiniki はじめましてで参加大丈夫でしょうか、？
可愛すぎるのでもし良ければ参加させていただきたいです！複数可能であればB、J、O、Pでよろしくお願いします🙇‍♀️🙇‍♀️",ja,‘05の関東ENGENEです❗️❗️ ジェイク🦮とヒスン🦌　　 #ENHYPEN 少し低浮上,193,female,Florida,0,0
x731141396946550784,2021-04-17T03:48:21Z,hajime2610,一,すずすずのOW見ながら後片付けとかしている,ja,"どうも、一と書いてはじめです
情報収集用件シロちゃん、アイドル部、メリーさん(あと馬さん)ほかVtuberの子らを応援する用のアカウントです
基本叫んでいる垢ですのですごくTL汚しします。フォローの際はご注意下さい
推しアイコン：🌌🐬🌱🍒🌾🐏🐜💎🍄🍋🐮💻🐴🐑🌃🎩🍖🐾💥💫💘⚡🍆",926,female,Oregon,0,0
x1119413683900362752,2021-04-16T03:00:15Z,jazmarieshouse,𝑺𝑼𝑵𝑫𝑹𝑨𝑮𝑶𝑵🌞🐉,"I not only feel dreadfully lonely when you’re not around, but also am lonely when you are.",en,“𝒘𝒉𝒂𝒕 𝒂 𝒅𝒓𝒂𝒈”,6,female,West Virginia,1,1
x1240384167126413315,2021-04-16T00:17:57Z,abby_turner622,Abby Turner,"I slow down and anxious to documentaries and give myself up and move through my mind of interest, I am also married with",en,A bot who needs less stress.,11,male,Colorado,1,1
x828265884,2021-04-16T02:45:35Z,mme_anxious,🌿🍁,@_wyrm AGREED!!,en,xie lian official lovebot • tgcf & shl • sometimes 🔞 • icon by @shrikemp3 • https://t.co/Gz5E3ySmjX,2743,female,California,0,1
x1304546380980072449,2021-04-15T23:09:20Z,yukilna,Nai,@NurseGirI YOU HAVE OVER 1K FOLLOWERS SOMEONE IS LONELY AND JEALOUS.,en,Catgirl Yukina Minato talking about Cats,132,female,Georgia,1,1
x544218781,2021-04-17T03:48:19Z,Yuz_BluN,Yuz@Anima,@chatnoirff14 金鯱横丁！？,ja,Anima鯖でMT暗黒/ガンブレとたまに忍者(･ω･) FF3割プラべ3割診断3割飯テロ1割な感じ。イイネbotです!!! 駆け出しDTMer。 バイクはxsr700に乗ってます🏍 Discord：Yuz#8825,140,female,Missouri,0,0
x3244938677,2021-04-15T20:48:56Z,PolarisLefe,Polaris Lefe ♡,"I need to change my home world in vrc some other time
I used to like the one i have rn a lot, but lately it just feels lonely and sad",en,❤️💕📷👅💕❤️ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ,538,female,Kansas,1,1
x1353413062896836608,2021-04-16T01:38:02Z,Xue_Meng_,Xuē Méng - 薛蒙,@RongJiubot Lonely?! I don’t need such company. I have the sect to handle and Shizun said to not go to such places.,en,༑ ࿐ྂ。 Sisheng Peak Young Master Xue Meng. The Darling of The Heavens. ༑ ࿐ྂ。| 2ha RP Account | pfp: @Yu_karuru,54,female,Arizona,0,1
x1294399597058695170,2021-04-17T03:48:41Z,iamlinesz,aline. ⭐,"até q durou bastante os memes da tulla né? eram bons demais, que ódio dela",pt,comentando sobre bbb aqui.,5465,female,Washington,0,0
x463559165,2021-04-17T03:48:33Z,AlwaysMJ4ME,Rossana Jackson,@SporJuliette1 e a viih?,fr,I LOVE MICHAEL FOREVER #mjfan,136,male,Pennsylvania,0,0
x1324951882347941888,2021-04-17T03:48:19Z,yuyuninosan,ゆゆ,@Qoo82698419 寝息聞かせてもらおか,ja,ゆゆなのだぁ(´꒳｀*)どやあああ Twitterのフォロー忘れずに！(ﾃﾍｯ) ゲーム→第5人格・ライフアフター・パズドラ！行ったことある国→🇨🇦・🇸🇬・🇲🇾・🇳🇿,131,female,Colorado,0,0
x1323144658575192064,2021-04-17T03:48:37Z,iApangU,ؘ,@pjhsfile mila,eu,loona kapan cb kak,68,female,Georgia,0,0
x991542139573161984,2021-04-16T00:29:37Z,DreamingAria_,Ariana Allen,@msmeaghanrae However I don't deal with suicidal ideation like I once did. I just deal with questions that'll never have an answer.,en,Writer of adult SFF · WIP: OF RAGE AND ASTOR · Registered nurse · Grad Student · Anime enthusiast · Gamer · INFP-T · Fibro Warrior ·  She/her · 🇯🇲,2316,male,Alabama,1,1
x1332339935387521025,2021-04-15T22:58:05Z,TalkinallthatJ,Talkinallthat_jazz,Nigga I been so depressed I can't even focus on writing a paper that was due 2 weeks ago https://t.co/RYUynkbqGQ,en,NA,52,male,Texas,0,1
x1247625735348469760,2021-04-15T20:26:37Z,TWRecoveryWell,TheWoodlandsRecovery,"Try our 30-Day Anxiety Challenge! We will be sharing 30 ways to manage anxiety. Here is tip 10
-
If u or someone u #love struggles with #anxiety, disputing anxious thoughts, call for a free assessment 713-897-9989
-
https://t.co/RUp4NJWuPi
#TheWoodlands · #Montgomery · #Houston https://t.co/cDtFZxLOc4",en,"Mental health treatment and recovery of Anxiety, Depression, Eating Disorders & Outpatient Services in The Woodlands, Texas & Surrounding Cities 713-897-9989",767,female,Texas,1,1
x1126481551959576576,2021-04-17T03:48:25Z,fairsontair,Narongrit Fairsontair,"I don't know why all of your not respect each other all of you had same probleam  nobody stronger without helping for each other or all of you don't know this word ""harmony"" !!!",en,NA,3,male,Georgia,1,0
x6371902,2021-04-17T03:48:42Z,fukuyan,ふくやん(37),お重長さんからの名匠獺祭,ja,福岡市南区から参りました喋れる居酒屋店長です。高円寺・スポーツ居酒屋KITEN! @kitenjp 代表・店長8年生。アビスパ福岡関東サポーターズ、関東ゴリパラキッズ、福岡ダイエーホークス、燃えろ！J2党、プロ野球ナイト、レンくん🐈️,5240,female,Texas,0,0
x808209960,2021-04-17T03:48:40Z,arinshoi,arin,@selfolconvo Atau mau isi form langsung @ efteregn,in,"Ding-dong! 🎠  Choi Arin the tabby is caught by camera, she's so precious and fetching. OH NO!💥 please call 911 or your heart will stolen by her right now!",465,male,Texas,0,0
x729792194970673152,2021-04-15T23:43:37Z,LilSammieBaby,🎩🪄Magic Box🪄🎩,"The same ppl who think children cant be stressed or depressed be abusing tf out their children. Verbally, emotionally, &amp; even physically",en,". ☉ Pisces,↑ Libra, ☾ Taurus. | Sc: xroyaltyniggax .| Clairvoyant/Claircognizant/Clairaudient Empath🔮| Life path #6| Tarot/Cartomancer🃏♥️⬇️|",507,female,Illinois,0,1
x1289077167842684928,2021-04-17T03:48:23Z,ur_mom_friend_,○●○,"Tagging the first ppl that I see.
Please continue to str34m!

@atzflare @natashateez @_choisannieyoo  (if you dont want to be tagged pls let me know 🙏)

@ATEEZofficial #ATEEZ #エイティーズ #에이티즈 https://t.co/MfAe97EkbO https://t.co/m74K8Z8T6a",en,"She/Her  
Multi
  A minor (07' liner 😬) so like if you wanna unfollow,  go ahead.

 Thank you all for being so kind!",185,female,North Carolina,1,0
x40364568,2021-04-15T20:47:28Z,ChewBigRed1,BC Money,"There’s going to be some real separation anxiety, going both ways, when I need to leave my cat and go back to working in an office.",en,NA,236,female,California,1,1
x1305695330038697990,2021-04-16T00:27:30Z,_seperationarc,aphids in my mentions,old songs be like. im gonna die alone! (the most elaborate guitar solo you've heard before or since) i am into feet,en,"|| mariano || 20 || """"""twitter user"""""" || priv: @_mari_ano",94,male,Oregon,1,1
x19789236,2021-04-17T03:48:34Z,IamAlana,😷Alana😷,@_Chris_Ski_ She already thinks I’m going to somehow try to steal it. Lol,en,"❤️ Alcohol, Animation, Anime, IT, Music, Mexican food, Sci-fi, Star Wars, Tech, Tattoos, TV, Video Games, Vintage, Vinyl, Vocals #warcraft #whiskey #dnd",1018,female,Alabama,0,0
x3903782299,2021-04-17T03:48:28Z,Terurin023,テルテル,@spamooo 確かに！,ja,"数学好きなオジサンです。独身。43歳。
バツなし、身に覚えのある範囲では子なし。
家庭教師。
算数・数学の話題はモーメントにまとめてあります。
精神疾患あり。
大学院博士課程単位取得退学。
のんちゃんのファンです。
数学/のん/ガンダム/ガンプラ/B'z
無言フォロー失礼します。",208,female,North Carolina,0,0
x172834544,2021-04-16T01:52:24Z,DenizCam,Deniz,I will continue joking about UFOs but I don’t think my existential anxiety can handle big revelations about our universe beyond my grasp of Star Wars movies,en,"reporter @forbes | @brownuniversity'15 | @columbiajourn'17 | last name pronounced “chum” not ""kam""",2579,male,California,1,1
x1352499059580260353,2021-04-16T00:47:55Z,samthehyruleone,YRG 93,"my friends: mate, we will pay for you to get therapy JUST GO

my family: just like go pray or something, what is depression? what the fuck? https://t.co/MJfIklu3aP",en,"gaming is about passion not skill.. low on energy, HOH, but hey! I can still have fun (she/her)",22,female,Virginia,1,1
x1240610987474071553,2021-04-17T03:48:32Z,Larissinhadeoz,𝐋𝐚𝐫𝐲ˢᵉᵖ🌶,@crfsel Kkkkkkkkkkkkkkkkkkkkkk fui rir e chorei,pt,𝖘𝖈𝖔𝖕𝖕𝖎𝖆 𝖈𝖍𝖊 𝖑𝖆 𝖛𝖎𝖙𝖙𝖔𝖗𝖎𝖆 𝖊 𝖓𝖔𝖘𝖙𝖗𝖆👑³ˣ||♧@lanarenardFFC♧ ||ˢᵉᵖ@palmeirasˢᵉᵖ|| @ManCity💙 || @BVB💛 ||,2216,female,Texas,0,0
x1352982235532701696,2021-04-15T22:23:11Z,zkcatacombs,shivani,#MAKORRA I’m lonely just like you https://t.co/u6SaTyMtEy,en,"hello, shivi here! She/her. 17. Half desi/half white. constant zutara brainrot.",237,female,Michigan,0,1
x1370888637395574786,2021-04-16T03:28:35Z,curious27907182,curious,ANXIETY NAKAKAPOTA KAAA,tl,"don't judge me, I'm just really curious",1,male,Ohio,1,1
x1041703146169331712,2021-04-15T21:49:34Z,dinoaIbani,jade,lost 3bp because of breakthrough i will kill myself,en,he/him,115,female,Washington,0,1
x1133476248540372995,2021-04-17T03:48:34Z,UCanCallMeRex,noir rex,@barragez @NOIRMAGlC V,und,@NOIRMAGlC • #PARALLELREX,676,male,Texas,0,0
x1361992400466403328,2021-04-16T00:51:54Z,Ciel_lonely,シエル=セイクリッド,@narumikoki_ え、今から…？,ja,コンビニ対応不可/なりきり一般問わず常識ある人はフォロー対象/部屋開放中/仕様書あり/R垢、害悪、催促、無視。最悪石積み/all feeling,56,female,Iowa,0,1
x1184557865874313217,2021-04-16T01:00:46Z,CesarrTrejo,Cesar Trejo,i am always trying not to kill myself but sometimes it feels like the only option i have left,en,NA,5,male,Arizona,1,1
x967054365100883968,2021-04-17T03:48:12Z,Fall4JHParkian,REST,@adaramonaaa bebe 😭😭😭😭,tr,Fallen inlove with Day6. Threads,1095,female,Utah,0,0
x1027561824399421441,2021-04-17T03:48:29Z,JO1Shoseijam,虹色🌈JAM🍮🍓,@atarashishan わからないです💦なんせ止まってるんで笑,ja,"熟成濃厚JAMです。JO1と日プ練習生が大好きです。初めてファンクラブ入りました！
💛祥生💛 蓮くん瑠姫くん木全 純喜…全員好き💕箱推し。記憶力なく敬語とタメ口が混ざります。えんとつ町のプペル観たよ💛@s288989946←s2アカウント",565,female,New York,0,0
x4512119114,2021-04-15T22:06:04Z,ShadowFoxMT,ShadowFox,@lordvictor Depression,en,"ISTJ, Former Marine, Roman Catholic, Professional Driver, Gray Fox, Reagan Conservative. Montanan abroad in the US",427,male,Indiana,0,1
x2329780220,2021-04-17T03:48:27Z,geedropsthemic,Michael G,"I ❤ dairy products.
I walk around with little travel packets of blue cheese dressing and suck em down like gogurts.",en,pretty good at making mashed potatoes,1682,female,New York,1,0
x1361286986997325824,2021-04-17T03:48:33Z,Deenarh5,Deenarh❤,Ameen 💖💖❤❤❤❤😇 https://t.co/5CW8kyZDER,nl,"Best of my specie.. Loved
  There's more to her dah meets the eye 👀 🙃🙃❤💋💋",32,female,Indiana,0,0
x1128563600786767872,2021-04-17T03:48:28Z,Abhisheksing484,Abhishek🦋Singh,"Almost 
-&gt;10 months
-&gt;43 weeks
-&gt;307 Days
-&gt;7368 Hours
-&gt;442080 Mins
And the count goes on.

India is a country where justice ⚖ is hardly Possible. 

When will be the Justice served? 

SSR Was Brutally Murdered https://t.co/MYTuyiimot",en,"#JusticeforSSR
#SSRian
______________________________👨‍💻 PROGRAMMER👨‍💻 ______________________________

. 
Main account",8,female,California,0,0
x71552808,2021-04-17T03:48:28Z,Alexinhomas10,Alex Ortiz (أليكس أورتيز) ( Алекс Ортис ) at HOME,Con el espectáculo de Zaira Arias ... muchos confusos habrán cambiado sus votos a la Señora K.,es,"System Engineer at @UWienerOficial, Lima's Home, Fan of @FCBarcelona_es, listen to @U2 @TheBeatles @RollingStones, @SodaStereo Fuck Trolls & Socialism & Nazism",686,female,New York,0,0
